quake_code,cfti_code,asset_id,type,title,date,source,path,excerpt,tags,author,rights,credit,description,width,height,filename
2720,,cfti_2720_ico_001895,image,Immagine CFTI ico_001895,,INGV – CFTI Visual,img/2720/ico_001895.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Certosa dei Santi Stefano e Bruno - Il grande complesso monastico  fu gravemente danneggiato dalla scossa del 7 febbraio. Molte parti subirono crolli e danni gravissimi e poche altre riportarono leggere lesioni. Nel disegno è raffigurato il chiostro (A) e una parte del chiostro in cui furono osservate lesioni alle architravi delle finestre (B). Nella parte (C) è raffigurata la rotazione rispetto alla posizione originale di due guglie nel monastero. Le guglie erano composte da tre elementi lapidei allineati e fissati al centro con un perno. A causa dei movimenti tellurici le parti superiori persero l'allineamento e cambiarono posizione, ruotando in senso antiorario (a destra) e in senso orario (a sinistra). Disegno di Pompeo Schiantarelli, tav. XXI.",3806,2802,ico_001895.jpg
2720,,cfti_2720_ico_001896,image,Immagine CFTI ico_001896,,INGV – CFTI Visual,img/2720/ico_001896.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Certosa dei Santi Stefano e Bruno - Il complesso monastico fu gravemente danneggiato dalla scossa del 7 febbraio. Nel disegno è riportata una visione d’insieme dei crolli che interessarono la cupola, il campanile, i chiostri, le spezierie le officine e in generale tutti le parti edificate nel XVI secolo. In basso a destra Pompeo Schiantarelli è in compagnia di altri due componenti della spedizione, uno dei quali sembra essere padre Eliseo della Concezione, dell'ordine dei carmelitani scalzi. Disegno di Pompeo Schiantarelli, tav. XXII.",3612,2636,ico_001896.jpg
2720,,cfti_2720_ico_001897,image,Immagine CFTI ico_001897,,INGV – CFTI Visual,img/2720/ico_001897.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Panorama degli edifici danneggiati dal terremoto visti dalla piazza della chiesa dei Paolotti, guardando verso est. Da sinistra: (1) il Castello Nuovo con lesioni e danni alle mura esterne e il crollo parziale della copertura. Il castello era stato ricostruito di recente sul sito di una fortezza antica e lavori erano stati ultimati nel 1763. (2) La casa de’ Celestini nella quale si osservano lesioni alle mura esterne e danni parziali al tetto; (3) il Vescovado con danni gravi e il crollo totale della copertura. (4) In primo piano: distacco e crollo della croce sulla sommità del monumento - non più esistente - nella piazza prospiciente il convento dei Paolotti. Disegno di Ignazio Stile, tav. XXIII.",3162,2313,ico_001897.jpg
2720,,cfti_2720_ico_001898,image,Immagine CFTI ico_001898,,INGV – CFTI Visual,img/2720/ico_001898.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Macchie circolari nella pianura lungo la strada che conduceva verso il fiume Metramo. Si presentano di misura variabile, più estese di altre simili osservate in precedenza. La superficie è concava e lungo la linea esterna si osservano corrugamenti e fenditure nel terreno. Hanno le sembianze di laghetti, ma sono asciutte e ricoperte da sabbia finissima color cenere. Disegno di Pompeo Schiantarelli, tav. XXIV.",2595,3722,ico_001898.jpg
2720,,cfti_2720_ico_001899,image,Immagine CFTI ico_001899,,INGV – CFTI Visual,img/2720/ico_001899.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Chiesa Madre - Crollo pressoché totale dell'edificio benché ricostruito circa 40 anni prima, tra il 1747 e il 1753. Rimangono solo ruderi, travi e molte macerie composte per lo più da grossi massi lapidei che due robusti manovali stanno cercando di recuperare, sulla sinistra. Disegno di Ignazio Stile, tav. XXV.",3204,2183,ico_001899.jpg
2720,,cfti_2720_ico_001900,image,Immagine CFTI ico_001900,,INGV – CFTI Visual,img/2720/ico_001900.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Contrada Giuseppina – Uno stagno di acqua fangosa di forma quasi circolare formatosi dopo il terremoto, circondato da numerose fenditure che si diramano verso l'esterno. Nel testo di Sarconi si trovano i dettagli della curiosa formazione: tra la superficie dello stagno e il bordo del suolo fu misurato un dislivello che variava tra due e quattro palmi (da poco più di mezzo metro a un metro circa). Lo stagno aveva un diametro di 20 palmi (circa 5 metri) e la sua profondità variava tra sei e dodici palmi (tra un metro e mezzo e tre metri). Gli studiosi sono raffigurati ai bordi dello stagno con un'asticella probabilmente utilizzata per rilevare le misure. Disegno di Pompeo Schiantarelli, tav. XXVI.",1816,2856,ico_001900.jpg
2720,,cfti_2720_ico_001901,image,Immagine CFTI ico_001901,,INGV – CFTI Visual,img/2720/ico_001901.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Podere di proprietà di Teresa Luciani - In primo piano e in lontananza profonde fenditure che si aprirono nel podere dove passava un ramo dell’acquedotto, danneggiato dal terremoto. A destra un tratto di acquedotto non danneggiato che si estendeva lungo di strada che fiancheggiava il podere. Nel testo di Sarconi si legge che, dopo le scosse, la diramazione del fiume Ieropotamo che alimentava quel tratto di acquedotto si prosciugò. La scena è animata dalla presenza degli studiosi che osservano e misurano con attenzione le spaccature. Disegno di Pompeo Schiantarelli, tav. XXVII.",3601,2546,ico_001901.jpg
2720,,cfti_2720_ico_001904,image,Immagine CFTI ico_001904,,INGV – CFTI Visual,img/2720/ico_001904.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Resti della torre e delle mura dell'antico castello che erano situati a ponente del centro abitato. Era collocata a nord del castello. Nel testo di Sarconi si legge che la torre appare ""divelta ed elevata da una forza esplusiva"" e ""che molte porzioni delle fondamenta del muro sono allo scoperto"", tanto inclinata che ""pare disposta a rovesciarsi"". A destra, macerie indistinte e travature lignee della copertura del castello. Disegno di Pompeo Schiantarelli, tav. XXX.",3144,2386,ico_001904.jpg
2720,,cfti_2720_ico_001906,image,Immagine CFTI ico_001906,,INGV – CFTI Visual,img/2720/ico_001906.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Il paesaggio di frane e rovine in località Marro. A vista d’occhio, dalla cima dei monti fino a valle, si possono osservare rovine di edifici, ruderi, masserizie disperse e semisepolte sotto le macerie; oltre a questo, grandi porzioni di terreno staccate e franate a valle formano nuove rive del fiume Marro. Disegno di Pompeo Schiantarelli, tav. XXXII.",3707,2623,ico_001906.jpg
2720,,cfti_2720_ico_001907,image,Immagine CFTI ico_001907,,INGV – CFTI Visual,img/2720/ico_001907.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Rivolgimenti nel territorio della parte bassa del paese. Gli edifici sono distrutti, restano rovine, macerie e parti lignee sparse ovunque. Contribuiscono alla devastazione del paese i forti sconvolgimenti nel terreno e la risalita di acque dal sottosuolo. Dalle rovine, in lontananza, si alzano due colonne di fumo mentre in primo piano due uomini frugano tra le macerie per rimediare un po' di legname. Disegno di Pompeo Schiantarelli, tav. XXXIII.",3674,2665,ico_001907.jpg
2720,,cfti_2720_ico_001908,image,Immagine CFTI ico_001908,,INGV – CFTI Visual,img/2720/ico_001908.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Un rudere completamente ribaltato dalla forza del terremoto. Il blocco di muratura proveniente dal crollo di un edificio è ruotato di 180 gradi rispetto alla sua posizione originale, quindi il pavimento si trova sotto e le fondamenta sopra. Nel testo di Sarconi si specifica che questo tipo di fenomeno è stato osservato in varie occasioni nel territorio di Terranova. Le diverse tipologie di danno che furono osservate in questo territorio suscitarono l'interesse scientifico degli studiosi tanto che furono dedicati ben sette disegni come supporto alla descrizione dei fenomeni (dalla tav. XXX alla tav. XXXVI). Disegno di Pompeo Schiantarelli, tav. XXXIV.",2880,1868,ico_001908.jpg
2720,,cfti_2720_ico_001909,image,Immagine CFTI ico_001909,,INGV – CFTI Visual,img/2720/ico_001909.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Ruderi del frantoio (trappeto) che si trovava sul margine di un oliveto di proprietà delle monache. Dell'oliveto che era situato su un terreno inclinato ormai non rimane quasi più traccia perché è sprofondato in una profonda voragine causata dal terremoto, restano solo pochi alberi sradicati. L'edificio (A) è completamente distrutto e gran parte della muratura (B) è stata scagliata lontano a circa cento passi dentro la voragine. Poco oltre, si osservano due contenitori di terracotta per l'olio incredibilmente illesi [lancelloni] (C) rotolati lontano a causa delle scosse. In basso a destra, due membri della spedizione si confrontano discutendo. Disegno di Pompeo Schiantarelli, tav. XXXV.",3664,2639,ico_001909.jpg
2720,,cfti_2720_ico_001910,image,Immagine CFTI ico_001910,,INGV – CFTI Visual,img/2720/ico_001910.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Panorama della zona colpita dagli sconvolgimenti causati dal terremoto. La valle che prima ospitava vari poderi con oliveti, vigne e castagneti è devastata: si osservano alberi abbattuti, cedimenti di terreno, frane e formazione di stagni. In questa valle scorreva il torrente Orace che si congiungeva al Marro. Lo scoscendimento di terreno e alberi, bloccando il corso d'acqua generò dei ristagni che impregnarono i terreni di acque putride. Disegno di Pompeo Schiantarelli, tav. XXXVI.",3688,2620,ico_001910.jpg
2720,,cfti_2720_ico_001911,image,Immagine CFTI ico_001911,,INGV – CFTI Visual,img/2720/ico_001911.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Luogo in cui si interruppe il corso del torrente Solì (1) e rupe sulla quale era situato il villaggio distrutto di Molochiello (2). In primo piano alberi con rami spezzati e due figure con le braccia alzate per rappresentare la disperazione. Di fronte la valle inondata dalle acque stagnanti del fiume. Disegno di Ignazio Stile, tav. XXVII.",3566,2359,ico_001911.jpg
2720,,cfti_2720_ico_001912,image,Immagine CFTI ico_001912,,INGV – CFTI Visual,img/2720/ico_001912.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Veduta della rupe sulla quale sorgeva il villaggio distrutto di Molochiello: la collina è spoglia e si presenta alla vista come se avesse subìto dei tagli verticali. In primo piano due studiosi mentre argomentano sull'accaduto nei pressi della riva del torrente Solì che in questo tratto è ridotto a un rigagnolo a causa delle frane. Disegno di Pompeo Schiantarelli, tav. XXXVIII.",3636,2604,ico_001912.jpg
2720,,cfti_2720_ico_001913,image,Immagine CFTI ico_001913,,INGV – CFTI Visual,img/2720/ico_001913.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Formazione di una profonda fenditura alla base delle rupe Cavallica. La fenditura, di larghezza e forme irregolari, si estendeva verso est per una lunghezza di circa mille passi, seguendo le basi del monte e alla fine inclinandosi verso nord. Nel disegno gli studiosi ne stanno misurando l'ampiezza con una fune. Disegno di Pompeo Schiantarelli, tav. XXXIX.",1941,2880,ico_001913.jpg
2720,,cfti_2720_ico_001914,image,Immagine CFTI ico_001914,,INGV – CFTI Visual,img/2720/ico_001914.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Il paesaggio nei pressi del torrente Tricuccio dopo le frane innescate dai terremoti. A. La frana che si innescò nel territorio di Oppido, la ""nabissata città"", delle cui case non c'è più traccia. B. Fiume Tricuccio, il cui greto fu invaso dai terreni franati che ostruirono il corso delle acque formando putridi acquitrini e stagni. In primo piano due viandanti animano la scena. Disegno di Pompeo Schiantarelli, tav. XL.",3674,2614,ico_001914.jpg
2720,,cfti_2720_ico_001915,image,Immagine CFTI ico_001915,,INGV – CFTI Visual,img/2720/ico_001915.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Veduta di un ampia conca rimasta dopo il crollo di gran parte della collina sita di fronte al caseggiato. Una porzione di terreno si staccò e travolse i poderi coltivati con ulivi, gelsi e viti lasciando un paesaggio desolato. In alto a destra due componenti della spedizione osservano il paesaggio. Disegno di Pompeo Schiantarelli, tav. XLI.",3652,2700,ico_001915.jpg
